trial_order,id,condition,correct,RT
91,19505,condition_a,True,669.0582781004467
92,19505,condition_a,True,579.0719322154603
93,19505,condition_b,True,563.7037203276763
94,19505,condition_a,False,776.3087028076781
95,19505,condition_a,True,263.41355995922686
96,19505,condition_b,True,287.64526818698016
97,19505,condition_b,True,1379.217189820806
98,19505,baseline,True,868.5903801300765
99,19505,condition_b,True,442.61424086858426
100,19505,condition_a,True,785.9084262151764
101,19505,baseline,True,1199.116786958611
102,19505,condition_b,True,267.4377013517245
103,19505,baseline,True,632.9482604766132
104,19505,baseline,True,1151.7766444565905
105,19505,baseline,False,202.56846422096783
106,19505,baseline,True,367.36118561274367
107,19505,condition_b,True,592.9284056437853
108,19505,condition_b,False,418.00754634358105
109,19505,baseline,True,472.3282530525225
110,19505,condition_b,True,553.8503118643083
111,19505,baseline,True,657.7739895781732
112,19505,condition_a,True,1010.8601059840082
113,19505,condition_a,True,1341.9536661095935
114,19505,condition_a,True,795.0905221013122
115,19505,condition_a,False,867.4926849193142
116,19505,baseline,True,463.94942329020193
117,19505,condition_b,True,348.61230101010784
118,19505,condition_a,False,981.0110511227329
119,19505,baseline,True,979.7784197811304
0,61612,condition_b,True,203.4455936648152
1,61612,condition_a,True,600.53561609755
2,61612,condition_b,True,746.6013350569523
3,61612,baseline,True,883.1523119031519
4,61612,condition_b,True,134.24771331243093
5,61612,condition_b,True,245.19888384199092
6,61612,baseline,True,449.3330398972424
7,61612,condition_b,True,524.9190368632649
8,61612,baseline,True,348.9548247549311
9,61612,condition_a,True,1236.6905582483705
10,61612,baseline,True,264.05117998215536
11,61612,condition_a,True,641.0424997110151
12,61612,condition_a,True,438.5284604623485
13,61612,condition_b,True,345.66977435441646
14,61612,condition_b,True,233.8198440753613
15,61612,baseline,True,56.93067356055538
16,61612,baseline,True,158.9780329436795
17,61612,condition_a,False,529.359385707719
18,61612,condition_a,True,717.053527300454
19,61612,condition_b,True,202.82750287589283
20,61612,baseline,True,127.08354170910228
21,61612,condition_b,True,377.5623659112011
22,61612,condition_b,True,365.7189263266071
23,61612,condition_a,False,714.572094268906
24,61612,condition_b,True,245.03222404617085
25,61612,baseline,True,483.97980326759614
26,61612,baseline,False,291.7676273968633
27,61612,condition_b,True,253.5843092996612
28,61612,condition_b,True,248.5988235376312
29,61612,condition_a,True,517.9715848894831
30,61612,condition_b,True,1032.607883671232
31,61612,condition_a,True,952.7570136989806
32,61612,baseline,True,244.39669659591763
33,61612,baseline,True,624.1419243578605
34,61612,condition_a,True,435.4651982422366
35,61612,condition_a,False,329.4800450148932
36,61612,baseline,True,1431.0724988701363
37,61612,condition_b,True,415.1238879916731
38,61612,baseline,True,379.6730615660657
39,61612,baseline,True,444.76014054448535
40,61612,condition_a,True,271.44799212269186
41,61612,condition_b,True,441.7278832182487
42,61612,baseline,True,411.4448322126968
43,61612,condition_b,True,391.4789736923023
44,61612,condition_b,True,529.2747125231035
45,61612,baseline,True,623.3211399765759
46,61612,condition_a,True,416.97227233557976
47,61612,condition_a,False,445.876288244172
48,61612,condition_a,True,1756.9112348305684
49,61612,condition_b,True,530.6719901098306
50,61612,baseline,False,848.2309041435092
51,61612,baseline,True,1634.4051299568755
52,61612,condition_b,True,231.01464831272773
53,61612,condition_a,True,398.7356492692744
54,61612,condition_b,True,295.3628953295117
55,61612,baseline,True,340.2830828297961
56,61612,condition_a,True,1272.5278819306063
57,61612,condition_a,True,1066.647085529622
58,61612,condition_b,True,232.94771887769977
59,61612,condition_a,True,351.8004081533614
60,61612,baseline,True,357.583332759448
61,61612,condition_a,True,1291.5201362524656
62,61612,baseline,False,332.1383172528593
63,61612,condition_a,True,332.2666555793613
64,61612,baseline,True,557.6946528445111
65,61612,condition_b,True,191.89315548677837
66,61612,baseline,True,268.5475144689718
67,61612,condition_a,True,404.9052262117256
68,61612,baseline,True,250.48347249917876
69,61612,condition_a,True,835.2196810270174
70,61612,condition_b,True,262.89008699264355
71,61612,condition_a,False,593.1401454814547
72,61612,baseline,True,893.3163774411203
73,61612,condition_b,True,651.6684521536974
74,61612,condition_b,True,250.6800630333653
75,61612,baseline,False,407.786976227778
76,61612,baseline,False,279.47435102706464
77,61612,baseline,True,337.69216420196176
78,61612,condition_b,True,217.965802171097
79,61612,baseline,True,444.6017613184912
80,61612,condition_b,True,294.30373904613884
81,61612,baseline,True,481.7441984094585
82,61612,condition_a,True,178.13244456190478
83,61612,condition_b,True,368.7600810264623
84,61612,condition_a,True,474.5900056881202
85,61612,condition_a,False,602.4116145526724
86,61612,condition_a,False,919.5956499682868
87,61612,condition_a,True,1300.976429928098
88,61612,condition_a,True,636.0401155305645
89,61612,condition_a,True,177.46715753306904
90,61612,condition_b,True,514.1714557634447
91,61612,condition_b,True,472.2652754455466
92,61612,condition_a,True,635.9053009672376
93,61612,condition_b,True,471.8456351200731
94,61612,baseline,False,570.7424409405619
95,61612,condition_b,True,234.24505688399168
96,61612,baseline,True,306.3390384186334
97,61612,baseline,True,488.5511524438461
98,61612,condition_a,True,1213.317066953061
99,61612,baseline,True,552.4032435136578
100,61612,condition_a,True,284.5381394521119
101,61612,condition_b,True,481.5787672726274
102,61612,condition_b,True,250.769386262327
103,61612,baseline,True,755.6800596047325
104,61612,condition_a,True,223.53013166582411
105,61612,condition_a,False,375.8430563967294
106,61612,condition_a,True,669.9190996829445
107,61612,baseline,False,571.1766707076858
108,61612,baseline,True,294.178589331615
109,61612,baseline,True,595.583516262543
110,61612,baseline,True,883.3518462370291
111,61612,condition_a,True,908.9979722844448
112,61612,condition_b,True,474.4002959663325
113,61612,condition_a,True,2320.30940133332
114,61612,condition_b,True,235.64398409361368
115,61612,condition_b,False,350.8165216498495
116,61612,condition_a,True,625.5805679250362
117,61612,condition_b,True,609.2657097226345
118,61612,baseline,True,318.4899670453376
119,61612,condition_b,True,170.85658963315407
0,94906,condition_a,False,390.9119883772713
1,94906,baseline,True,234.46308940112613
2,94906,baseline,False,373.19523199786
3,94906,condition_b,True,334.7469991148366
4,94906,condition_b,True,301.71702247788005
5,94906,condition_b,True,121.52021151512994
6,94906,baseline,False,238.59788394594037
7,94906,condition_b,True,225.50816695434864
8,94906,condition_a,False,357.9648234973312
9,94906,condition_a,True,359.41635215336487
10,94906,condition_a,True,721.6688484435178
11,94906,baseline,True,527.1979013450225
12,94906,condition_b,True,302.17421431279485
13,94906,condition_b,True,213.68375108497625
14,94906,condition_a,True,782.7946812540691
15,94906,condition_b,True,282.0530908739279
16,94906,baseline,True,179.35508332525708
17,94906,condition_b,True,232.80765078378155
18,94906,baseline,True,124.940148031603
19,94906,baseline,True,315.54910503510786
20,94906,condition_b,True,179.01781390126823
21,94906,baseline,True,368.48185962828336
22,94906,condition_a,False,450.8335374247083
23,94906,condition_a,True,828.7246648776663
24,94906,condition_b,True,298.49126769760164
25,94906,condition_b,True,326.9986191415823
26,94906,condition_a,True,878.8047038148763
27,94906,condition_a,False,307.5481397234269
28,94906,condition_a,True,357.9453577412344
29,94906,baseline,True,255.7465327627816
30,94906,condition_b,True,295.9330137646708
31,94906,baseline,True,213.2343754401842
32,94906,condition_b,True,501.3723713314398
33,94906,baseline,True,205.4776196268134
34,94906,condition_b,True,274.7125987875781
35,94906,baseline,True,304.48024862801475
36,94906,baseline,True,375.91202422051697
37,94906,condition_b,True,430.9042903190642
38,94906,condition_b,True,428.1157663478956
39,94906,baseline,True,311.4203380870241
40,94906,baseline,True,93.6135985157198
41,94906,condition_a,True,295.38133983609174
42,94906,condition_a,False,329.68610474216223
43,94906,condition_a,True,257.5347018840318
44,94906,condition_a,True,1181.9833126938893
45,94906,baseline,True,586.6826726313906
46,94906,baseline,True,156.0135338527842
47,94906,condition_b,True,319.8815469719278
48,94906,condition_a,True,400.9382469034216
49,94906,baseline,False,118.94451615471264
50,94906,baseline,True,194.82720786231533
51,94906,condition_b,True,399.0378656507684
52,94906,condition_a,True,1184.9342157007234
53,94906,condition_b,True,565.1249662716453
54,94906,condition_b,True,195.60309809863128
55,94906,baseline,False,299.0335933667723
56,94906,condition_a,True,727.2035261456782
57,94906,baseline,True,588.0513551347248
58,94906,baseline,True,171.05124327355742
59,94906,condition_a,True,344.68778581033166
60,94906,baseline,True,359.85042283321087
61,94906,condition_b,True,279.4582869822123
62,94906,baseline,True,243.57669963055045
63,94906,condition_a,False,862.6244623283145
64,94906,condition_a,False,312.48571840519725
65,94906,baseline,True,193.68104201020697
66,94906,condition_a,True,434.9633877379679
67,94906,baseline,False,419.6381687841737
68,94906,condition_b,True,368.8020994436953
69,94906,baseline,True,342.2950507841068
70,94906,condition_a,True,574.4601145695925
71,94906,condition_b,True,105.24061439001687
72,94906,condition_b,False,551.4898906689316
73,94906,condition_b,True,339.5946935911464
74,94906,condition_b,True,138.62136535287766
75,94906,baseline,True,136.003031516225
76,94906,condition_b,True,678.0392617239878
77,94906,condition_a,True,240.67405106111303
78,94906,baseline,True,412.8674226590823
79,94906,condition_b,True,184.69312654045729
80,94906,condition_b,True,229.3753414504345
81,94906,condition_a,True,398.02190970670216
82,94906,condition_a,True,373.9551998789101
83,94906,condition_a,True,401.9276679315576
84,94906,condition_b,True,338.5486003453811
85,94906,baseline,True,870.1822836476224
86,94906,baseline,False,592.3810043628893
87,94906,condition_b,True,232.18978212755337
88,94906,baseline,True,364.8576901324466
89,94906,condition_b,True,302.2072634570871
90,94906,condition_a,True,314.5065472736517
91,94906,condition_b,True,96.24001944046908
92,94906,condition_a,True,216.2793904282225
93,94906,baseline,True,531.9318595655242
94,94906,condition_b,False,291.78122997133374
95,94906,condition_b,True,381.4307247150708
96,94906,condition_a,True,234.0792188997176
97,94906,condition_a,True,513.4013437714575
98,94906,condition_a,True,1387.3671961252066
99,94906,baseline,False,157.74834764732478
100,94906,condition_a,False,204.42759787129663
101,94906,condition_b,True,562.9982434989463
102,94906,baseline,True,519.8716108683012
103,94906,condition_a,True,743.4626134568429
104,94906,condition_b,True,339.9720343113099
105,94906,condition_a,True,426.4324114752808
106,94906,condition_a,False,398.307072195028
107,94906,condition_a,True,688.5794366188912
108,94906,condition_a,False,706.1240468727937
109,94906,baseline,False,250.9678303540736
110,94906,baseline,True,536.6197342408399
111,94906,condition_b,True,304.50317556635093
112,94906,condition_a,False,601.4006719483734
113,94906,baseline,True,419.7277526133825
114,94906,baseline,False,383.44743499225183
115,94906,baseline,True,448.6021519511048
116,94906,condition_b,True,203.6379409601988
117,94906,condition_a,False,359.244467111147
118,94906,condition_b,True,245.87899382580355
119,94906,condition_a,True,342.3302303398221
0,47229,baseline,True,223.09787929203347
1,47229,condition_b,True,531.5960734947639
2,47229,condition_b,False,548.0815020502693
3,47229,condition_a,True,217.6665303228184
4,47229,condition_a,True,578.5297865839641
5,47229,baseline,True,287.0903362689084
6,47229,condition_a,True,422.9889019439344
7,47229,condition_b,True,510.69646875812646
8,47229,condition_a,False,1427.4196457781936
9,47229,baseline,True,413.7289100433535
10,47229,baseline,True,428.420004385135
11,47229,condition_b,True,487.7118896710255
12,47229,condition_a,True,633.8415301526843
13,47229,baseline,True,316.25147612940657
14,47229,baseline,True,507.0357898449956
15,47229,baseline,False,205.99713380191443
16,47229,condition_b,True,486.9577040917839
17,47229,condition_b,True,207.4975538973584
18,47229,condition_a,True,1385.004710381758
19,47229,condition_b,True,515.5297523271483
20,47229,condition_a,True,696.3213130795586
21,47229,condition_b,True,249.7619488923374
22,47229,condition_b,True,491.11153113146526
23,47229,condition_a,False,353.16152379028114
24,47229,baseline,True,403.2659992255514
25,47229,condition_a,False,1471.6792175370051
26,47229,baseline,True,777.9085420592153
27,47229,condition_b,True,364.1703793742453
28,47229,condition_b,True,252.8500422153125
29,47229,baseline,True,360.4100542628274
30,47229,baseline,True,108.7445019613618
31,47229,baseline,True,714.0828953769924
32,47229,condition_b,True,733.0077922747182
33,47229,condition_a,True,1166.375547967634
34,47229,baseline,True,445.38890508003766
35,47229,baseline,True,319.7559528951743
36,47229,baseline,True,209.25953945088423
37,47229,condition_b,True,353.79504838646614
38,47229,baseline,True,677.9955909393436
39,47229,condition_a,True,1063.880551597049
40,47229,condition_a,True,414.77793645876346
41,47229,condition_a,True,321.36416606777783
42,47229,condition_a,True,1330.102377638903
43,47229,condition_a,True,389.6857985465389
44,47229,condition_b,True,556.61567437952
45,47229,condition_a,True,825.4278194956906
46,47229,condition_b,True,880.0501472807844
47,47229,baseline,True,250.54794340250007
48,47229,condition_a,False,938.1980938764834
49,47229,condition_b,True,436.4230572811955
50,47229,condition_a,True,249.0258580602104
51,47229,condition_a,True,634.7622010881861
52,47229,condition_a,True,366.436690540434
53,47229,condition_a,False,480.5376536613275
54,47229,baseline,True,952.9600901691118
55,47229,baseline,True,919.345446414538
56,47229,condition_b,True,348.9453040638876
57,47229,baseline,True,601.6455271070212
58,47229,condition_a,True,324.30336126456086
59,47229,condition_b,True,656.7252385671773
60,47229,condition_b,True,168.140112808685
61,47229,condition_a,True,405.4731066446708
62,47229,condition_a,True,358.352041749832
63,47229,baseline,True,277.1122374499174
64,47229,condition_a,True,1108.601440854948
65,47229,condition_a,True,979.0793923453044
66,47229,condition_b,True,364.1658087723498
67,47229,condition_b,True,721.3889629933301
68,47229,baseline,True,291.38351173849435
69,47229,baseline,True,585.3828345950276
70,47229,baseline,True,194.63191957470963
71,47229,condition_b,True,518.8149734502115
72,47229,condition_b,True,514.5701300350883
73,47229,condition_b,True,232.63905016853644
74,47229,condition_b,True,215.13220603818704
75,47229,baseline,True,371.2120138956553
76,47229,condition_b,True,284.3620223289395
77,47229,condition_b,True,309.18751084175346
78,47229,condition_b,True,283.0111905928171
79,47229,baseline,True,384.59020257743776
80,47229,baseline,True,430.4604677605008
81,47229,baseline,True,714.8597601517465
82,47229,condition_b,True,494.8569741946948
83,47229,condition_a,True,657.4971592179519
84,47229,condition_a,True,548.3377450439455
85,47229,condition_a,True,740.3040776202721
86,47229,baseline,False,536.9128541438811
87,47229,condition_a,True,944.3246286905364
88,47229,condition_b,True,492.338465476293
89,47229,condition_b,True,361.1539381716431
90,47229,baseline,True,265.8753799478089
91,47229,condition_b,True,416.10103451685416
92,47229,baseline,True,508.8896904727828
93,47229,condition_b,True,537.6756350449017
94,47229,condition_b,True,510.8786453306184
95,47229,baseline,True,1102.9152453958832
96,47229,condition_a,True,1406.2073256479378
97,47229,condition_a,True,171.62367554848274
98,47229,condition_a,False,396.4797142284139
99,47229,condition_a,False,481.79241637603656
100,47229,condition_a,False,510.76663194913
101,47229,baseline,True,322.9270498369153
102,47229,condition_b,True,317.9725680495819
103,47229,baseline,True,455.7337438100346
104,47229,condition_a,True,457.67616017840425
105,47229,condition_a,True,232.53840639078376
106,47229,baseline,True,216.1296097185555
107,47229,baseline,True,423.9025337218496
108,47229,condition_b,True,566.0273379297307
109,47229,condition_b,True,944.7299304024612
110,47229,condition_a,False,431.4930404962494
111,47229,condition_a,True,802.1583704399037
112,47229,baseline,True,216.93207134991735
113,47229,condition_a,False,152.65188701154275
114,47229,condition_b,True,340.5412261073712
115,47229,condition_b,True,390.8319775126244
116,47229,baseline,True,427.8387785300489
117,47229,baseline,True,677.3646609135998
118,47229,condition_b,True,599.9844741497149
119,47229,baseline,True,745.9823229321004
0,80028,condition_b,False,292.93454561659104
1,80028,baseline,True,542.2369882154319
2,80028,baseline,True,406.8110998433331
3,80028,condition_a,True,403.3043671288541
4,80028,condition_b,True,185.42786811081575
5,80028,condition_b,True,242.21898946488756
6,80028,baseline,True,164.1510529814105
7,80028,baseline,True,379.40383982278144
8,80028,condition_a,True,1972.994697666359
9,80028,condition_a,True,1054.2188718035936
10,80028,condition_b,True,350.86008691580355
11,80028,condition_a,True,1458.9047670772986
12,80028,condition_a,True,417.8578433920634
13,80028,baseline,True,580.8107328369591
14,80028,condition_a,False,726.1689119852853
15,80028,baseline,True,306.7918083274102
16,80028,baseline,True,531.810746996177
17,80028,condition_b,True,235.720019262052
18,80028,condition_a,False,397.8174352375739
19,80028,condition_b,True,167.45348142703034
20,80028,condition_a,False,274.53916131701624
21,80028,baseline,True,410.85062022172
22,80028,baseline,True,443.9643175259113
23,80028,baseline,True,452.488756355348
24,80028,baseline,True,356.4600865622296
25,80028,condition_b,True,211.361013001793
26,80028,baseline,False,192.29223728929344
27,80028,baseline,True,292.29468520106053
28,80028,condition_b,True,599.4347811596682
29,80028,condition_b,False,429.0423003134259
30,80028,baseline,True,348.7011310607518
31,80028,condition_a,True,294.30350941122657
32,80028,condition_b,True,351.28704430658564
33,80028,condition_a,True,342.6879276929221
34,80028,condition_a,True,382.1967475029894
35,80028,condition_a,False,378.8854161048946
36,80028,condition_b,True,312.59599115630306
37,80028,baseline,False,316.3366151140164
38,80028,condition_b,True,332.79644710747647
39,80028,condition_b,True,497.2938603279249
40,80028,condition_b,True,348.7494814156763
41,80028,condition_b,True,161.09841434702662
42,80028,condition_a,True,792.1443836886211
43,80028,condition_b,True,621.0230149994754
44,80028,baseline,True,622.5541876469832
45,80028,condition_b,True,355.28928679057435
46,80028,condition_a,True,433.0053341013784
47,80028,condition_b,True,758.5253287122525
48,80028,baseline,True,594.7892779336298
49,80028,baseline,True,617.8843523314985
50,80028,condition_a,False,581.5275773789022
51,80028,baseline,True,272.39226849606206
52,80028,baseline,False,549.0026699181833
53,80028,baseline,True,791.9379478286995
54,80028,baseline,True,263.7380585831444
55,80028,condition_a,True,779.9387350775902
56,80028,condition_b,True,276.9083474827775
57,80028,condition_a,False,375.9009219426388
58,80028,condition_b,True,313.56804400967667
59,80028,condition_a,False,639.9329901303253
60,80028,baseline,True,392.07363115533536
61,80028,condition_b,True,285.7144949265991
62,80028,condition_a,True,386.5676236438397
63,80028,condition_a,False,958.9691431812744
64,80028,condition_a,False,801.4941502598207
65,80028,condition_b,True,195.08780184384776
66,80028,condition_a,False,1276.1997795330622
67,80028,baseline,True,170.62978861788687
68,80028,baseline,True,599.1645011901413
69,80028,baseline,True,207.03711355479209
70,80028,condition_a,True,842.7500654197181
71,80028,condition_b,True,281.6798072057837
72,80028,condition_b,True,100.65043317693312
73,80028,baseline,False,117.89002060013854
74,80028,condition_b,True,420.5044223803416
75,80028,condition_b,True,312.5190909945796
76,80028,condition_b,True,292.13703571391994
77,80028,baseline,True,359.0291699027317
78,80028,baseline,True,539.9958464560781
79,80028,condition_a,True,530.7002246157414
80,80028,condition_a,False,511.0062943879146
81,80028,condition_a,True,277.54317057635205
82,80028,condition_a,False,556.4082610349777
83,80028,condition_a,True,280.1444394917639
84,80028,condition_a,False,789.3568066413137
85,80028,condition_a,True,761.3089328574368
86,80028,condition_b,True,938.8507419239128
87,80028,baseline,False,429.50463775462254
88,80028,condition_a,False,667.7500170724275
89,80028,condition_b,True,338.1761681580819
90,80028,condition_a,False,396.0780691638242
91,80028,baseline,True,295.2988042817021
92,80028,condition_b,True,629.755468940978
93,80028,condition_b,True,352.55100735915835
94,80028,baseline,True,440.95106803334846
95,80028,baseline,False,451.7794328486293
96,80028,condition_a,False,338.4181927003275
97,80028,condition_a,False,679.3899216802743
98,80028,condition_b,True,286.1602912488522
99,80028,baseline,True,534.3211930128546
100,80028,condition_a,True,685.499512859992
101,80028,condition_b,True,184.64574463240945
102,80028,condition_a,True,628.6797374799708
103,80028,baseline,True,435.034054534252
104,80028,condition_b,True,619.9509126321973
105,80028,condition_a,False,571.7428191306589
106,80028,baseline,True,801.8476586494099
107,80028,condition_b,True,428.4915163371426
108,80028,condition_b,True,534.8771485864072
109,80028,baseline,True,2006.4776617159469
110,80028,baseline,True,369.56877884190095
111,80028,condition_a,True,1191.7078551496163
112,80028,baseline,True,420.6717351695642
113,80028,condition_a,True,387.6660106208045
114,80028,condition_b,True,777.670683263899
115,80028,condition_b,True,1324.9470343428268
116,80028,condition_a,True,1139.209595679728
117,80028,condition_b,True,238.31322013057533
118,80028,baseline,True,328.37214901845766
119,80028,condition_b,True,438.8515575216184
0,37433,condition_b,True,198.4581460694449
1,37433,condition_a,True,435.2798712894769
2,37433,condition_a,True,999.2335486702498
3,37433,baseline,False,258.2043710533047
4,37433,baseline,True,363.6486332377745
5,37433,condition_b,True,246.2118198164845
6,37433,condition_a,True,690.8720550976032
7,37433,condition_b,True,198.3001274036993
8,37433,condition_a,True,1309.9454062433283
9,37433,condition_b,True,113.56372144723574
10,37433,baseline,True,955.1234973399116
11,37433,condition_a,True,1485.7167731609763
12,37433,baseline,True,301.7968743087958
13,37433,condition_a,True,628.5865600527105
14,37433,condition_b,True,603.5727502535723
15,37433,condition_a,True,434.5126622939708
16,37433,condition_b,True,379.95246411896943
17,37433,baseline,True,248.18240000272075
18,37433,condition_b,True,409.9914951104057
19,37433,condition_a,False,525.4641204959282
20,37433,baseline,True,292.7008389422675
21,37433,baseline,True,681.3478723168948
22,37433,baseline,True,387.5282353011556
23,37433,condition_a,True,405.12078239647127
24,37433,baseline,True,575.5083847162106
25,37433,baseline,True,664.4610198161173
26,37433,condition_a,True,1498.7133106021258
27,37433,condition_b,True,323.57555215091185
28,37433,condition_b,True,641.1029377425493
29,37433,condition_a,True,440.7383200697648
30,37433,baseline,True,432.9088549579176
31,37433,condition_b,True,385.3697298565095
32,37433,condition_a,True,478.00698781602455
33,37433,baseline,True,667.6086165746193
34,37433,condition_b,True,139.38884648619532
35,37433,condition_a,True,380.1841618697607
36,37433,baseline,True,486.2129609533974
37,37433,condition_b,True,275.7314530210164
38,37433,condition_b,True,776.2945168441263
39,37433,baseline,True,397.5133650865817
40,37433,baseline,False,751.755629491674
41,37433,condition_a,True,418.294669074628
42,37433,baseline,True,354.8729358208782
43,37433,baseline,True,879.5924526526599
44,37433,baseline,True,254.0144385334385
45,37433,condition_b,True,256.5767432856405
46,37433,condition_a,True,447.4310001536387
47,37433,baseline,True,315.66813323894075
48,37433,condition_b,True,540.9098207509672
49,37433,condition_a,True,609.9114764831467
50,37433,baseline,True,440.2407327817366
51,37433,baseline,True,287.83935242416493
52,37433,condition_b,True,456.4893608635866
53,37433,condition_a,True,124.06105188844656
54,37433,baseline,True,766.874811909411
55,37433,baseline,True,740.8777170122476
56,37433,condition_b,True,750.4551696935432
57,37433,condition_a,True,763.704188575265
58,37433,baseline,True,501.40027117147736
59,37433,condition_a,True,560.1968283603425
60,37433,baseline,True,416.9720349222181
61,37433,baseline,True,436.1522993442506
62,37433,condition_a,True,750.7049330889495
63,37433,condition_b,True,392.2535376618325
64,37433,condition_b,True,329.1863313610135
65,37433,condition_a,False,676.0242424216993
66,37433,condition_b,True,362.9245357543156
67,37433,condition_a,True,568.3465461724118
68,37433,baseline,True,937.4760135916208
69,37433,condition_b,True,253.6142779988252
70,37433,condition_b,True,338.9084679324208
71,37433,baseline,True,345.62325821530374
72,37433,condition_a,True,165.0385247844539
73,37433,condition_a,True,578.4797856995195
74,37433,condition_b,True,293.1797928870034
75,37433,condition_a,True,1555.1638282370773
76,37433,condition_a,False,394.3860043583894
77,37433,baseline,True,384.3914445835987
78,37433,condition_b,True,556.3667719100993
79,37433,condition_b,True,289.6098508757397
80,37433,condition_a,True,504.89006206495776
81,37433,condition_a,False,441.3372418809974
82,37433,condition_a,True,567.897738819989
83,37433,condition_b,True,364.8378324584903
84,37433,baseline,True,543.133955933359
85,37433,condition_b,True,334.46466941790374
86,37433,condition_a,True,636.7424021580284
87,37433,condition_a,True,585.2469770254615
88,37433,condition_b,True,425.8129957157367
89,37433,condition_b,True,390.6657972693845
90,37433,condition_a,True,554.6285755045302
91,37433,condition_b,True,190.95369014283483
92,37433,condition_b,True,736.639250361087
93,37433,condition_b,True,234.0748555440868
94,37433,condition_b,True,286.9837309307613
95,37433,baseline,True,305.6010882307397
96,37433,condition_a,False,1070.5124063511064
97,37433,baseline,True,290.40057125447083
98,37433,baseline,True,155.82355151994554
99,37433,condition_b,True,288.51173889195144
100,37433,condition_b,True,265.7113153554752
101,37433,condition_b,True,366.89894592194906
102,37433,condition_a,True,682.5381442577653
103,37433,condition_b,True,604.6149365120219
104,37433,baseline,True,292.4571921281814
105,37433,condition_a,True,789.8850474786481
106,37433,baseline,True,1084.6277917717655
107,37433,condition_a,False,642.7648165811682
108,37433,condition_a,True,496.9095499954588
109,37433,baseline,True,421.87238131779503
110,37433,condition_b,True,525.2074545914256
111,37433,baseline,False,258.827669055002
112,37433,baseline,True,288.18308092293086
113,37433,condition_a,True,645.5224922336773
114,37433,baseline,True,177.3392468946589
115,37433,condition_a,True,789.4061772485388
116,37433,condition_b,True,310.31037364228075
117,37433,condition_a,True,627.6407446300782
118,37433,baseline,True,306.9139245428864
119,37433,condition_b,True,481.6300377602337
0,38830,baseline,True,587.8080513789128
1,38830,condition_a,True,987.044608023216
2,38830,baseline,False,401.5915688783583
3,38830,condition_b,True,439.6196482117359
4,38830,condition_a,True,995.2773538112853
5,38830,baseline,True,301.9202131250236
6,38830,baseline,True,429.3401797150897
7,38830,condition_b,True,174.12841580015248
8,38830,condition_a,True,762.2949534010035
9,38830,baseline,True,245.6741353018901
10,38830,baseline,False,190.093578011832
11,38830,condition_a,False,283.0193541617245
12,38830,condition_a,True,974.7781625462188
13,38830,condition_b,True,230.15699995367564
14,38830,condition_b,True,396.2315326928807
15,38830,baseline,False,237.71592642839215
16,38830,condition_a,True,850.5573932338217
17,38830,condition_b,True,288.6378389333693
18,38830,condition_a,True,221.3207839691936
19,38830,baseline,True,329.66094407674075
20,38830,baseline,False,480.30348110234695
21,38830,baseline,True,700.696265585049
22,38830,condition_a,True,386.4888918195768
23,38830,baseline,True,210.9902363244927
24,38830,condition_b,True,321.4120200730623
25,38830,baseline,False,376.4036737130644
26,38830,condition_b,True,620.0721096704278
27,38830,baseline,False,249.55034539558855
28,38830,condition_a,True,454.1928675877817
29,38830,baseline,True,390.95319063754016
30,38830,baseline,False,235.54109310771207
31,38830,condition_b,True,184.47624073338548
32,38830,condition_b,True,351.4017182881448
33,38830,condition_a,True,379.0671440943521
34,38830,condition_b,True,594.9902433287394
35,38830,condition_b,True,417.78285511280654
36,38830,condition_a,True,1085.9912997621775
37,38830,baseline,True,1102.2891380870533
38,38830,condition_b,True,215.98699942955844
39,38830,condition_b,True,313.7128380538202
40,38830,condition_b,True,396.73917972498674
41,38830,condition_a,True,712.5503688688901
42,38830,condition_a,False,666.694405110306
43,38830,condition_b,True,264.8750440110408
44,38830,baseline,True,223.8179841615956
45,38830,condition_b,False,608.7477720805471
46,38830,condition_a,False,1150.830513164542
47,38830,condition_a,True,454.6355132727834
48,38830,condition_b,True,206.8329272149905
49,38830,condition_b,True,758.0608404537489
50,38830,baseline,True,543.9055019046511
51,38830,condition_a,True,781.6337678675401
52,38830,condition_a,True,822.416344608113
53,38830,condition_a,False,805.1103966469353
54,38830,condition_b,True,384.8175346989653
55,38830,condition_a,False,373.1315571655119
56,38830,baseline,True,585.908300737255
57,38830,condition_b,True,450.2549559888046
58,38830,condition_b,True,118.3069266000785
59,38830,condition_a,True,711.3033823812318
60,38830,condition_a,True,903.5040969558868
61,38830,baseline,True,660.2576343297748
62,38830,baseline,True,354.3752936791464
63,38830,baseline,True,473.0081414810764
64,38830,condition_a,True,1398.8092159098178
65,38830,condition_a,True,427.4186327559742
66,38830,condition_b,True,223.6188927351356
67,38830,condition_a,False,1101.856449963098
68,38830,condition_a,True,240.23733487613575
69,38830,condition_a,True,1105.259983383317
70,38830,baseline,True,336.5260604406044
71,38830,condition_a,True,408.0412315771294
72,38830,baseline,True,463.4043808266623
73,38830,baseline,True,494.46709327762863
74,38830,condition_b,True,270.11272142190955
75,38830,condition_a,False,686.8121561974366
76,38830,condition_b,True,403.0309974884393
77,38830,condition_b,True,361.5028489008985
78,38830,condition_b,True,264.10127721246465
79,38830,condition_a,False,1144.7496006753368
80,38830,baseline,True,267.2975471973204
81,38830,condition_a,False,288.8287641206799
